X,Y,Theta,Wd,We,WdRef,WeRef,PwmD,PwmE
0.97000,0.70000,0.05000,0.00000,0.00000,0.17000,-0.68000,78.90000,50.40000
0.97000,0.70000,0.05000,0.00000,0.00000,0.17000,-0.68000,79.95000,46.19000
0.97000,0.70000,0.05000,0.00000,0.00000,0.17000,-0.68000,79.95000,46.19000
0.97000,0.70000,0.05000,0.00000,0.00000,0.17000,-0.68000,80.96000,42.09000
0.97000,0.70000,0.05000,0.00000,0.00000,0.17000,-0.68000,80.96000,42.09000
0.97000,0.70000,0.05000,0.00000,0.00000,0.17000,-0.68000,81.98000,37.99000
0.97000,0.70000,0.05000,0.03000,0.00000,0.17000,-0.68000,81.98000,37.99000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,82.48000,33.84000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,82.48000,33.84000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,83.71000,29.72000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,83.71000,29.72000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,84.69000,25.60000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,84.69000,25.60000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,85.67000,21.48000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,85.67000,21.48000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,86.65000,17.36000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,86.65000,17.36000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,87.63000,13.24000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,87.63000,13.24000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,88.61000,9.12000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,88.61000,9.12000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,89.58000,5.00000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,89.58000,5.00000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,90.56000,0.88000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,90.56000,0.88000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,91.54000,-3.24000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,91.54000,-3.24000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,92.52000,-7.36000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,92.52000,-7.36000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,93.50000,-11.48000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,93.50000,-11.48000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,94.48000,-15.60000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,94.48000,-15.60000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,95.45000,-19.72000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,95.45000,-19.72000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,96.43000,-23.84000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,96.43000,-23.84000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,97.41000,-27.95000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,97.41000,-27.95000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,98.39000,-32.07000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,98.39000,-32.07000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,99.37000,-36.19000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,99.37000,-36.19000
0.97000,0.70000,0.05000,0.03000,0.00000,0.16000,-0.69000,100.35000,-40.31000
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,100.35000,-40.31000
0.97000,0.70000,0.05000,0.14000,0.00000,0.16000,-0.69000,101.23000,-44.48000
0.97000,0.70000,0.06000,0.17000,0.00000,0.12000,-0.71000,101.23000,-44.48000
0.97000,0.70000,0.06000,0.11000,0.00000,0.08000,-0.73000,98.51000,-49.24000
0.97000,0.70000,0.06000,0.11000,0.00000,0.05000,-0.75000,98.51000,-49.24000
0.97000,0.70000,0.06000,0.03000,0.00000,0.01000,-0.77000,97.85000,-54.15000
0.97000,0.70000,0.06000,0.00000,0.00000,0.01000,-0.77000,97.85000,-54.15000
0.97000,0.70000,0.06000,0.00000,0.00000,0.01000,-0.77000,98.81000,-58.82000
0.97000,0.70000,0.06000,0.00000,0.00000,0.01000,-0.77000,98.81000,-58.82000
0.97000,0.70000,0.06000,0.00000,0.00000,0.01000,-0.77000,98.85000,-63.44000
0.97000,0.70000,0.06000,0.00000,0.00000,0.01000,-0.77000,98.85000,-63.44000
0.97000,0.70000,0.06000,0.00000,0.00000,0.01000,-0.77000,98.88000,-68.06000
