X,Y,Theta,Wd,We,WdRef,WeRef,PwmD,PwmE
0.99000,0.70000,0.01000,0.00000,0.00000,-0.68000,-1.79000,3.01000,-74.12000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.68000,-1.79000,-1.10000,-84.87000
0.99000,0.70000,0.01000,0.00000,-0.03000,-0.68000,-1.79000,-1.10000,-84.87000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.69000,-1.79000,-5.23000,-95.23000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.69000,-1.79000,-5.23000,-95.23000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.69000,-1.79000,-9.34000,-106.24000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.69000,-1.79000,-9.34000,-106.24000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.69000,-1.79000,-13.45000,-117.00000
0.99000,0.70000,0.01000,0.00000,-0.03000,-0.69000,-1.79000,-13.45000,-117.00000
0.99000,0.70000,0.01000,0.00000,-0.06000,-0.69000,-1.79000,-17.59000,-127.36000
0.99000,0.70000,0.04000,0.00000,-1.76000,-0.69000,-1.80000,-17.59000,-127.36000
0.99000,0.70000,0.08000,-0.03000,-1.84000,-0.75000,-1.88000,-22.70000,-113.35000
0.98000,0.70000,0.12000,0.00000,-2.20000,-0.80000,-1.95000,-22.70000,-113.35000
0.98000,0.70000,0.15000,0.00000,-2.12000,-0.85000,-2.02000,-28.62000,-109.53000
0.98000,0.70000,0.19000,0.00000,-2.09000,-0.87000,-2.08000,-28.62000,-109.53000
0.98000,0.70000,0.23000,0.00000,-1.92000,-0.89000,-2.11000,-34.34000,-111.46000
0.97000,0.70000,0.26000,0.00000,-1.87000,-0.90000,-2.14000,-34.34000,-111.46000
0.97000,0.70000,0.30000,0.00000,-2.01000,-0.90000,-2.16000,-39.86000,-115.67000
0.97000,0.70000,0.34000,0.00000,-2.09000,-0.91000,-2.18000,-39.86000,-115.67000
0.97000,0.70000,0.38000,0.00000,-2.40000,-0.90000,-2.19000,-45.32000,-114.55000
0.96000,0.70000,0.42000,0.00000,-2.43000,-0.91000,-2.20000,-45.32000,-114.55000
0.96000,0.69000,0.47000,0.00000,-2.62000,-0.91000,-2.21000,-50.78000,-110.38000
0.96000,0.69000,0.52000,0.00000,-2.76000,-0.91000,-2.21000,-50.78000,-110.38000
0.96000,0.69000,0.57000,0.00000,-2.70000,-0.91000,-2.21000,-56.24000,-104.12000
0.95000,0.69000,0.61000,-0.03000,-2.34000,-0.91000,-2.21000,-56.24000,-104.12000
0.95000,0.69000,0.65000,0.00000,-2.23000,-0.91000,-2.21000,-61.30000,-107.13000
0.95000,0.69000,0.69000,0.00000,-2.01000,-0.91000,-2.21000,-61.30000,-107.13000
0.95000,0.69000,0.72000,0.00000,-1.92000,-0.91000,-2.21000,-67.07000,-111.31000
0.95000,0.68000,0.76000,0.00000,-2.20000,-0.92000,-2.21000,-67.07000,-111.31000
0.95000,0.68000,0.80000,0.00000,-2.06000,-0.93000,-2.20000,-72.75000,-109.43000
0.94000,0.68000,0.84000,0.00000,-2.23000,-0.94000,-2.19000,-72.75000,-109.43000
0.94000,0.68000,0.88000,0.00000,-2.15000,-0.95000,-2.18000,-78.64000,-108.63000
0.94000,0.68000,0.92000,0.00000,-2.18000,-0.96000,-2.16000,-78.64000,-108.63000
0.94000,0.68000,0.96000,0.00000,-2.23000,-0.98000,-2.15000,-84.78000,-108.70000
0.94000,0.67000,0.99000,-0.03000,-1.87000,-0.99000,-2.13000,-84.78000,-108.70000
0.94000,0.67000,1.03000,0.00000,-2.18000,-1.01000,-2.12000,-90.68000,-112.72000
0.94000,0.67000,1.06000,-0.28000,-2.01000,-1.03000,-2.11000,-90.68000,-112.72000
0.93000,0.67000,1.10000,-0.03000,-2.34000,-2.73000,-2.80000,-118.67000,-122.29000
0.93000,0.66000,1.14000,-0.50000,-2.59000,-2.68000,-2.60000,-118.67000,-122.29000
0.93000,0.66000,1.16000,-1.62000,-2.79000,-2.11000,-1.02000,-120.66000,-91.57000
0.93000,0.65000,1.16000,-2.65000,-2.59000,-2.12000,-1.01000,-120.66000,-91.57000
0.93000,0.65000,1.14000,-3.29000,-2.26000,-2.12000,-1.01000,-98.29000,-81.97000
0.92000,0.64000,1.12000,-2.95000,-1.76000,-2.11000,-1.01000,-98.29000,-81.97000
0.92000,0.64000,1.10000,-2.87000,-1.64000,-2.11000,-1.02000,-90.34000,-85.12000
0.92000,0.64000,1.08000,-2.43000,-1.14000,-2.11000,-1.04000,-90.34000,-85.12000
0.92000,0.63000,1.06000,-2.34000,-1.45000,-2.45000,-2.20000,-98.27000,-107.58000
0.91000,0.63000,1.06000,-1.98000,-1.90000,-3.14000,-3.11000,-98.27000,-107.58000
0.91000,0.62000,1.06000,-2.34000,-2.37000,-3.16000,-3.13000,-115.77000,-116.57000
0.91000,0.62000,1.06000,-2.84000,-2.70000,-3.11000,-3.08000,-115.77000,-116.57000
0.91000,0.61000,1.05000,-3.15000,-2.90000,-3.13000,-3.09000,-109.43000,-111.36000
0.90000,0.61000,1.05000,-3.43000,-3.09000,-3.18000,-3.15000,-109.43000,-111.36000
0.90000,0.60000,1.04000,-3.51000,-3.09000,-3.25000,-3.22000,-104.14000,-109.72000
0.90000,0.59000,1.03000,-3.26000,-2.93000,-2.19000,-0.94000,-104.14000,-109.72000
0.89000,0.59000,1.03000,-2.93000,-2.81000,-2.19000,-0.94000,-89.68000,-78.76000
0.89000,0.58000,1.02000,-2.54000,-2.15000,-2.19000,-0.93000,-89.68000,-78.76000
0.89000,0.58000,1.01000,-2.34000,-1.56000,-2.19000,-0.93000,-94.14000,-78.47000
0.88000,0.58000,1.00000,-2.01000,-1.34000,-2.19000,-0.94000,-94.14000,-78.47000
0.88000,0.57000,0.96000,-2.12000,-0.22000,-2.19000,-0.94000,-99.95000,-83.38000
0.88000,0.57000,0.93000,-2.06000,0.00000,-2.18000,-0.95000,-99.95000,-83.38000
0.88000,0.57000,0.89000,-2.18000,0.00000,-2.16000,-0.96000,-99.83000,-101.44000
0.88000,0.57000,0.84000,-2.34000,0.00000,-2.15000,-0.98000,-99.83000,-101.44000
0.88000,0.57000,0.81000,-2.12000,0.00000,-2.13000,-1.00000,-95.73000,-107.70000
0.88000,0.56000,0.77000,-2.34000,-0.31000,-2.11000,-1.01000,-95.73000,-107.70000
0.87000,0.56000,0.75000,-2.04000,-1.09000,-2.11000,-1.06000,-94.16000,-110.07000
0.87000,0.56000,0.75000,-2.48000,-2.15000,-2.37000,-2.02000,-94.16000,-110.07000
0.86000,0.55000,0.75000,-2.45000,-2.45000,-2.65000,-2.56000,-98.74000,-109.50000
0.86000,0.55000,0.75000,-2.37000,-2.70000,-2.57000,-2.47000,-98.74000,-109.50000
0.86000,0.55000,0.76000,-2.48000,-2.95000,-2.25000,-1.64000,-95.42000,-89.85000
0.85000,0.54000,0.76000,-2.59000,-2.54000,-2.11000,-1.09000,-95.42000,-89.85000
0.85000,0.54000,0.75000,-2.34000,-1.81000,-2.11000,-1.07000,-89.29000,-77.42000
0.85000,0.54000,0.74000,-2.06000,-1.56000,-2.16000,-1.31000,-89.29000,-77.42000
0.84000,0.53000,0.72000,-1.98000,-0.86000,-2.37000,-2.01000,-98.24000,-97.28000
0.84000,0.53000,0.70000,-1.87000,-0.78000,-3.22000,-3.19000,-98.24000,-97.28000
0.84000,0.53000,0.69000,-2.20000,-1.70000,-3.11000,-3.14000,-114.04000,-128.64000
